entry_number,@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$
200,true,4,https://api.elsevier.com/content/author/author_id/7004648942,7004648942,Whitham T.,Whitham,T. G.,T.G.,true,60023517
201,true,1,https://api.elsevier.com/content/author/author_id/7004756916,7004756916,Bubier J.,Bubier,J. L.,J.L.,true,60002494
201,true,2,https://api.elsevier.com/content/author/author_id/57203784432,57203784432,Moore T.,Moore,T. R.,T.R.,true,60002494
201,true,3,https://api.elsevier.com/content/author/author_id/7004972596,7004972596,Roulet N.,Roulet,N. T.,N.T.,true,60002494
202,true,1,https://api.elsevier.com/content/author/author_id/55944478300,55944478300,Edenius L.,Edenius,L.,L.,true,60027152
203,true,1,https://api.elsevier.com/content/author/author_id/6506873486,6506873486,Grasman B.,Grasman,B. T.,B.T.,true,60032297
203,true,2,https://api.elsevier.com/content/author/author_id/7006268960,7006268960,Hellgren E.,Hellgren,E. C.,E.C.,true,60032297
204,true,1,https://api.elsevier.com/content/author/author_id/7006311637,7006311637,Crist T.,Crist,T. O.,T.O.,true,60009226
204,true,2,https://api.elsevier.com/content/author/author_id/6701514065,6701514065,Friese C.,Friese,C. F.,C.F.,true,60009226
205,true,1,https://api.elsevier.com/content/author/author_id/7006650648,7006650648,Podolsky R.,Podolsky,R. D.,R.D.,true,60013959
206,true,1,https://api.elsevier.com/content/author/author_id/6507904061,6507904061,Pantastico-Caldas M.,Pantastico-Caldas,M.,M.,true,60010065
206,true,2,https://api.elsevier.com/content/author/author_id/7005510339,7005510339,Venable D.,Venable,D. L.,D.L.,true,60010065
207,true,1,https://api.elsevier.com/content/author/author_id/7401916688,7401916688,Palmer M.W.,Palmer,M. W.,M.W.,true,60006514
208,true,1,https://api.elsevier.com/content/author/author_id/7404288035,7404288035,Jackson D.,Jackson,D. A.,D.A.,true,60016849
209,true,1,https://api.elsevier.com/content/author/author_id/7005020351,7005020351,Tilman D.,Tilman,D.,D.,true,60029445
210,true,1,https://api.elsevier.com/content/author/author_id/7005958495,7005958495,Schlesinger W.,Schlesinger,W. H.,W.H.,true,60008724
210,true,2,https://api.elsevier.com/content/author/author_id/7005705363,7005705363,Knops J.,Knops,J. M.H.,J.M.H.,true,60008724
210,true,3,https://api.elsevier.com/content/author/author_id/7102065739,7102065739,Nash T.,Nash,T. H.I.I.,T.H.I.I.,true,60008724
211,true,1,https://api.elsevier.com/content/author/author_id/57212371729,57212371729,Anderson D.,Anderson,D. J.,D.J.,true,60014439
211,true,2,https://api.elsevier.com/content/author/author_id/6603135162,6603135162,Hodum P.,Hodum,P. J.,P.J.,true,60014439
212,true,1,https://api.elsevier.com/content/author/author_id/7004085265,7004085265,Mesterton-Gibbons M.,Mesterton-Gibbons,M.,M.,true,60002092
213,true,1,https://api.elsevier.com/content/author/author_id/6507913721,6507913721,Menkens G.,Menkens,George E.,G.E.,true,60008827
213,true,2,https://api.elsevier.com/content/author/author_id/35994335500,35994335500,Boyce M.,Boyce,Mark S.,M.S.,true,60008827
214,true,1,https://api.elsevier.com/content/author/author_id/7006849250,7006849250,Garten C.,Garten,Charles T.,C.T.,true,60003029
