@_fa,@seq,author-url,authid,authname,surname,given-name,initials,entry_number,afid.@_fa,afid.$
true,1,https://api.elsevier.com/content/author/author_id/6603947808,6603947808,Regan H.M.,Regan,H. M.,H.M.,14,true,60008559
true,2,https://api.elsevier.com/content/author/author_id/57203008623,57203008623,Lupia R.,Lupia,R.,R.,14,true,60008559
true,3,https://api.elsevier.com/content/author/author_id/7006724638,7006724638,Drinnan A.N.,Drinnan,A. N.,A.N.,14,true,60008559
true,4,https://api.elsevier.com/content/author/author_id/7005371830,7005371830,Burgman M.A.,Burgman,M. A.,M.A.,14,true,60008559
true,1,https://api.elsevier.com/content/author/author_id/7201993457,7201993457,Payne R.,Payne,R. J.H.,R.J.H.,15,true,60012197
true,2,https://api.elsevier.com/content/author/author_id/35291123400,35291123400,Pagel M.,Pagel,M.,M.,15,true,60012197
true,1,https://api.elsevier.com/content/author/author_id/7004588456,7004588456,Klingenberg C.,Klingenberg,C. P.,C.P.,16,true,60011754
true,2,https://api.elsevier.com/content/author/author_id/7004919925,7004919925,Badyaev A.,Badyaev,A. V.,A.V.,16,true,60011754
true,3,https://api.elsevier.com/content/author/author_id/8157849500,8157849500,Sowry S.,Sowry,S. M.,S.M.,16,true,60011754
true,4,https://api.elsevier.com/content/author/author_id/8157849600,8157849600,Beckwith N.,Beckwith,N. J.,N.J.,16,true,60011754
true,1,https://api.elsevier.com/content/author/author_id/7102930918,7102930918,Porter E.,Porter,E. E.,E.E.,17,true,60007278
true,2,https://api.elsevier.com/content/author/author_id/7101700835,7101700835,Hawkins B.,Hawkins,B. A.,B.A.,17,true,60007278
true,1,https://api.elsevier.com/content/author/author_id/7006423157,7006423157,Chave J.,Chave,J.,J.,18,true,60003269
true,1,https://api.elsevier.com/content/author/author_id/6603788907,6603788907,Seabloom E.,Seabloom,E. W.,E.W.,19,true,60020760
true,2,https://api.elsevier.com/content/author/author_id/7004175967,7004175967,Reichman O.,Reichman,O. J.,O.J.,19,true,60020760
true,1,https://api.elsevier.com/content/author/author_id/7003422090,7003422090,Vos C.,Vos,C. C.,C.C.,20,true,60004156
true,2,https://api.elsevier.com/content/author/author_id/6603260088,6603260088,Verboom J.,Verboom,J.,J.,20,true,60004156
true,3,https://api.elsevier.com/content/author/author_id/6602702359,6602702359,Opdam P.,Opdam,P. F.M.,P.F.M.,20,true,60004156
true,4,https://api.elsevier.com/content/author/author_id/35551536200,35551536200,Ter Braak C.,Ter Braak,C. J.F.,C.J.F.,20,true,60004156
true,1,https://api.elsevier.com/content/author/author_id/7005435560,7005435560,Kokko H.,Kokko,H.,H.,21,true,60031101
true,2,https://api.elsevier.com/content/author/author_id/18836797100,18836797100,Lundberg P.,Lundberg,P.,P.,21,true,60031101
true,1,https://api.elsevier.com/content/author/author_id/7401794987,7401794987,Connolly J.,Connolly,J.,J.,22,true,60000082
true,2,https://api.elsevier.com/content/author/author_id/57198298074,57198298074,Wayne P.,Wayne,P.,P.,22,true,60000082
true,3,https://api.elsevier.com/content/author/author_id/7005453999,7005453999,Bazzaz F.A.,Bazzaz,F. A.,F.A.,22,true,60000082
true,1,https://api.elsevier.com/content/author/author_id/6701730989,6701730989,Keitt T.,Keitt,T. H.,T.H.,23,true,60026415
true,2,https://api.elsevier.com/content/author/author_id/56653866000,56653866000,Lewis M.,Lewis,M. A.,M.A.,23,true,60026415
true,3,https://api.elsevier.com/content/author/author_id/13310376500,13310376500,Holt R.,Holt,R. D.,R.D.,23,true,60026415
true,1,https://api.elsevier.com/content/author/author_id/6602591794,6602591794,Litchman E.,Litchman,E.,E.,24,true,60002612
true,2,https://api.elsevier.com/content/author/author_id/6602254336,6602254336,Klausmeier C.,Klausmeier,C. A.,C.A.,24,true,60002612
true,1,https://api.elsevier.com/content/author/author_id/7004416060,7004416060,Torti S.,Torti,S. D.,S.D.,25,true,60025488
true,2,https://api.elsevier.com/content/author/author_id/7004499393,7004499393,Coley P.,Coley,P. D.,P.D.,25,true,60025488
true,3,https://api.elsevier.com/content/author/author_id/7004352357,7004352357,Kursar T.,Kursar,T. A.,T.A.,25,true,60025488
true,1,https://api.elsevier.com/content/author/author_id/55927462800,55927462800,Thébaud C.,Thébaud,C.,C.,26,true,60015574
true,2,https://api.elsevier.com/content/author/author_id/7005175455,7005175455,Simberloff D.,Simberloff,D.,D.,26,true,60015574
true,1,https://api.elsevier.com/content/author/author_id/7003534410,7003534410,Reznick D.,Reznick,D.,D.,27,true,60029526
true,2,https://api.elsevier.com/content/author/author_id/55666769300,55666769300,Butler IV M.J.,Butler IV,M. J.,M.J.,27,true,60029526
true,3,https://api.elsevier.com/content/author/author_id/6604025410,6604025410,Rodd H.,Rodd,H.,H.,27,true,60029526
true,1,https://api.elsevier.com/content/author/author_id/57188749071,57188749071,Berec L.,Berec,L.,L.,28,true,60009424
true,2,https://api.elsevier.com/content/author/author_id/7801375846,7801375846,Boukal D.,Boukal,D. S.,D.S.,28,true,60009424
true,3,https://api.elsevier.com/content/author/author_id/6507121220,6507121220,Berec M.,Berec,M.,M.,28,true,60009424
true,1,https://api.elsevier.com/content/author/author_id/57206536868,57206536868,Nieminen M.,Nieminen,M.,M.,29,true,60002952
true,2,https://api.elsevier.com/content/author/author_id/7401655054,7401655054,Singer M.,Singer,M. C.,M.C.,29,true,60002952
true,3,https://api.elsevier.com/content/author/author_id/6602507126,6602507126,Fortelius W.,Fortelius,W.,W.,29,true,60002952
true,4,https://api.elsevier.com/content/author/author_id/6602818123,6602818123,Schöps K.,Schöps,K.,K.,29,true,60002952
true,5,https://api.elsevier.com/content/author/author_id/35494739100,35494739100,Hanski I.,Hanski,I.,I.,29,true,60002952
